Gene ID,TSS ID,Transcript ID,gene name,chromosome,strand,TSS source,primary TSS 5prime,primary TSS 3prime,secondary TSS 5prime,secondary TSS 3prime
LH14234,TSS91575,P1P2,LINC01162,chr7,+,"CAGE, primary peaks",20874987,20875003,20874961,20874966
LH14235,TSS91602,CUFF.43807.1,-,chr7,+,Annotation,22450336,22450336,22450336,22450336
LH14236,TSS91608,P1P2,AC002480.3,chr7,+,"CAGE, primary peaks",22602974,22602990,22602879,22602890
LH14237,TSS91610,CUFF.43818.17,AC002480.4,chr7,+,Annotation,22628831,22628831,22628831,22628831
LH14238,TSS91617,ENST00000415611,AC005682.5,chr7,+,"CAGE, robust peak",22893867,22893887,22893867,22893887
LH14239,TSS91618,P1P2,AC005682.5,chr7,+,"CAGE, primary peaks",22895673,22895686,22895701,22895711
LH14240,TSS91619,P1P2,AC005682.5,chr7,+,"CAGE, primary peaks",22895930,22895961,22895930,22895961
LH14241,TSS91622,CUFF.43826.2,-,chr7,+,Annotation,23068076,23068076,23068076,23068076
LH14242,TSS91626,"CUFF.43839.1,CUFF.43839.2",-,chr7,+,Annotation,23317456,23317456,23317456,23317456
LH14243,TSS91627,CUFF.43837.1,-,chr7,+,"CAGE, robust peak",23510220,23510244,23510220,23510244
LH14244,TSS91628,"CUFF.43837.2,CUFF.43837.3",-,chr7,+,"CAGE, robust peak",23511215,23511223,23511215,23511223
LH14245,TSS91629,CUFF.43836.1,-,chr7,+,Annotation,23523658,23523658,23523658,23523658
LH14246,TSS91631,CUFF.43994.3,AC004485.3,chr7,+,Annotation,23948340,23948340,23948340,23948340
LH14247,TSS91638,"CUFF.43997.2,CUFF.43997.1",-,chr7,+,Annotation,24435948,24435948,24435948,24435948
LH14248,TSS91648,CUFF.43855.1,-,chr7,+,Annotation,25158101,25158101,25158101,25158101
LH14249,TSS91649,"CUFF.43855.2,CUFF.43855.3",-,chr7,+,Annotation,25158259,25158259,25158259,25158259
LH14250,TSS91698,P1P2,AC004540.5,chr7,+,"CAGE, primary peaks",26438187,26438279,26438282,26438291
LH14251,TSS91709,ENST00000495032,HOTAIRM1,chr7,+,"CAGE, robust peak",27135168,27135194,27135225,27135255
LH14252,TSS91710,P1P2,HOTAIRM1,chr7,+,"CAGE, primary peaks",27135773,27135822,27135705,27135768
LH14252,TSS91711,P1P2,HOTAIRM1,chr7,+,"CAGE, primary peaks",27135773,27135822,27135705,27135768
LH14253,TSS91712,ENST00000428939,HOTAIRM1,chr7,+,"CAGE, robust peak",27138350,27138351,27138350,27138351
LH14254,TSS91713,ENST00000593300,HOTAIRM1,chr7,+,Annotation,27139238,27139238,27139238,27139238
LH14255,TSS91714,P1P2,HOXA-AS2,chr7,+,"CAGE, primary peaks",27147384,27147390,27147610,27147616
LH14256,TSS91715,P1P2,HOXA-AS2,chr7,+,"CAGE, primary peaks",27153185,27153215,27153185,27153215
LH14257,TSS91718,P1P2,HOXA-AS2,chr7,+,"CAGE, primary peaks",27154961,27154973,27155039,27155077
LH14258,TSS91719,ENST00000593438,HOXA-AS2,chr7,+,Annotation,27155655,27155655,27155655,27155655
LH14259,TSS91720,P1P2,HOXA-AS2,chr7,+,"CAGE, primary peaks",27160553,27160560,27160553,27160560
LH14260,TSS91725,CUFF.43940.43,HOXA-AS2,chr7,+,"CAGE, robust peak",27170601,27170641,27170601,27170641
LH14261,TSS91727,ENST00000521197,HOXA-AS3,chr7,+,"CAGE, robust peak",27179990,27180012,27180082,27180091
LH14262,TSS91730,CUFF.43942.7,HOXA-AS3,chr7,+,"CAGE, robust peak",27187566,27187577,27187566,27187577
LH14262,TSS91731,CUFF.43942.8,HOXA-AS3,chr7,+,"CAGE, robust peak",27187566,27187577,27187566,27187577
LH14263,TSS91733,ENST00000524304,HOXA-AS3,chr7,+,Annotation,27189671,27189671,27189671,27189671
LH14264,TSS91734,ENST00000602610,RP1-170O19.21,chr7,+,"CAGE, robust peak",27197949,27197950,27197949,27197950
LH14265,TSS91735,CUFF.43893.1,HOXA10-AS,chr7,+,"CAGE, robust peak",27205623,27205647,27205623,27205647
LH14266,TSS91736,P1P2,HOXA10-AS,chr7,+,"CAGE, primary peaks",27208229,27208256,27208163,27208178
LH14267,TSS91738,P1P2,HOXA10-AS,chr7,+,"CAGE, primary peaks",27208557,27208606,27208736,27208767
LH14268,TSS91739,"CUFF.43897.1,CUFF.43897.2",HOXA11-AS,chr7,+,Annotation,27222591,27222591,27222591,27222591
LH14269,TSS91740,ENST00000520360,HOXA11-AS,chr7,+,"CAGE, robust peak",27224021,27224026,27224165,27224177
LH14269,TSS91741,ENST00000522863,HOXA11-AS,chr7,+,"CAGE, robust peak",27224094,27224099,27224484,27224496
LH14270,TSS91742,P1P2,HOXA11-AS,chr7,+,"CAGE, primary peaks",27225038,27225057,27225007,27225030
LH14270,TSS91743,P1P2,HOXA11-AS,chr7,+,"CAGE, primary peaks",27225038,27225057,27225007,27225030
LH14271,TSS91744,ENST00000479766,HOXA11-AS,chr7,+,"CAGE, robust peak",27227411,27227415,27227589,27227634
LH14272,TSS91748,CUFF.43892.1,-,chr7,+,Annotation,27255062,27255062,27255062,27255062
LH14273,TSS91757,CUFF.43983.26,-,chr7,+,Annotation,27642509,27642509,27642509,27642509
LH14274,TSS91765,P1P2,JAZF1-AS1,chr7,+,"CAGE, primary peaks",28220070,28220090,28220005,28220011
LH14275,TSS91786,CUFF.43944.1,-,chr7,+,Annotation,29676027,29676027,29676027,29676027
LH14276,TSS91788,CUFF.43972.1,AC007285.6,chr7,+,Annotation,30026618,30026618,30026618,30026618
LH14277,TSS91790,P1P2,AC007285.6,chr7,+,"CAGE, primary peaks",30028265,30028303,30028188,30028239
LH14278,TSS91791,CUFF.43972.6,AC007285.6,chr7,+,Annotation,30047624,30047624,30047624,30047624
LH14279,TSS91792,ENST00000415934,AC007036.4,chr7,+,Annotation,30180486,30180486,30180486,30180486
LH14280,TSS91793,P1P2,AC007036.5,chr7,+,"CAGE, primary peaks",30197208,30197225,30197189,30197199
LH14281,TSS91797,CUFF.43990.1,-,chr7,+,Annotation,30428962,30428962,30428962,30428962
LH14282,TSS91800,CUFF.43990.5,-,chr7,+,Annotation,30451605,30451605,30451605,30451605
LH14283,TSS91801,ENST00000608195,GS1-114I9.1,chr7,+,Annotation,30464288,30464288,30464288,30464288
LH14284,TSS91804,CUFF.43992.3,-,chr7,+,Annotation,30525138,30525138,30525138,30525138
LH14285,TSS91806,CUFF.44012.1,-,chr7,+,Annotation,30546234,30546234,30546234,30546234
LH14286,TSS91808,ENST00000583191,RP4-777O23.2,chr7,+,Annotation,30565347,30565347,30565347,30565347
LH14287,TSS91810,ENST00000579437,RP4-777O23.1,chr7,+,Annotation,30589833,30589833,30589833,30589833
LH14288,TSS91811,CUFF.44904.2,AC005154.6,chr7,+,Annotation,30602184,30602184,30602184,30602184
LH14289,TSS91812,"CUFF.44906.1,CUFF.44906.2",AC005154.6,chr7,+,Annotation,30608531,30608531,30608531,30608531
LH14290,TSS91818,P1P2,-,chr7,+,"CAGE, primary peaks",31023427,31023491,31023427,31023491
LH14291,TSS91834,ENST00000609151,RP11-225B17.2,chr7,+,Annotation,32798494,32798494,32798494,32798494
LH14292,TSS91835,CUFF.44047.1,-,chr7,+,Annotation,32859024,32859024,32859024,32859024
LH14293,TSS91837,ENST00000608314,RP11-265E18.1,chr7,+,Annotation,32885006,32885006,32885006,32885006
LH14294,TSS91838,CUFF.44041.1,-,chr7,+,Annotation,32900988,32900988,32900988,32900988
LH14295,TSS91840,"CUFF.44049.1,CUFF.44049.2",-,chr7,+,Annotation,32952983,32952983,32952983,32952983
LH14296,TSS91841,CUFF.44051.1,-,chr7,+,Annotation,33050937,33050937,33050937,33050937
LH14297,TSS91842,"CUFF.44055.1,CUFF.44055.2",-,chr7,+,Annotation,33054371,33054371,33054371,33054371
LH14298,TSS91850,CUFF.44091.1,-,chr7,+,Annotation,33718789,33718789,33718789,33718789
LH14299,TSS91868,CUFF.44062.1,-,chr7,+,Annotation,34966528,34966528,34966528,34966528
LH14300,TSS91881,P1,RP11-379H18.1,chr7,+,"CAGE, primary peaks",35734338,35734343,35734338,35734343
LH14300,TSS91881,P2,RP11-379H18.1,chr7,+,"CAGE, primary peaks",35734895,35734902,35734895,35734902
LH14301,TSS91882,P1P2,RP11-379H18.1,chr7,+,"CAGE, primary peaks",35734811,35734885,35734895,35734902
LH14302,TSS91890,CUFF.44075.1,-,chr7,+,Annotation,35948123,35948123,35948123,35948123
LH14303,TSS91891,CUFF.44077.1,-,chr7,+,Annotation,35952314,35952314,35952314,35952314
LH14304,TSS91944,"CUFF.44156.11,CUFF.44156.8",-,chr7,+,Annotation,38370622,38370622,38370622,38370622
LH14305,TSS91946,P1P2,-,chr7,+,"CAGE, primary peaks",38381016,38381023,38381016,38381023
LH14305,TSS91948,P1P2,-,chr7,+,"CAGE, primary peaks",38381016,38381023,38381240,38381248
LH14306,TSS91949,CUFF.44156.34,-,chr7,+,Annotation,38385404,38385404,38385404,38385404
LH14307,TSS91952,CUFF.44156.49,-,chr7,+,Annotation,38427764,38427764,38427764,38427764
LH14308,TSS91956,CUFF.44123.1,-,chr7,+,Annotation,38793440,38793440,38793440,38793440
LH14309,TSS91959,P1P2,LINC00265,chr7,+,"CAGE, primary peaks",39773160,39773232,39773005,39773067
LH14309,TSS91960,P1P2,LINC00265,chr7,+,"CAGE, primary peaks",39773160,39773232,39773005,39773067
LH14310,TSS91961,ENST00000448955,LINC00265,chr7,+,Annotation,39821288,39821288,39821288,39821288
LH14311,TSS91966,CUFF.44168.1,-,chr7,+,Annotation,40169022,40169022,40169022,40169022
LH14312,TSS92022,CUFF.44220.1,RP11-111K18.2,chr7,+,Annotation,42911555,42911555,42911555,42911555
LH14313,TSS92039,CUFF.44282.1,POLR2J4,chr7,+,Annotation,44012857,44012857,44012857,44012857
LH14314,TSS92040,CUFF.44241.2,LINC00957,chr7,+,Annotation,44078770,44078770,44078770,44078770
LH14315,TSS92041,ENST00000441052,LINC00957,chr7,+,Annotation,44079122,44079122,44079122,44079122
LH14316,TSS92042,P1P2,AC017116.11,chr7,+,"CAGE, primary peaks",44104741,44104772,44104741,44104772
LH14317,TSS92060,CUFF.44250.1,-,chr7,+,Annotation,44425628,44425628,44425628,44425628
LH14318,TSS92064,CUFF.44272.1,-,chr7,+,Annotation,44868868,44868868,44868868,44868868
LH14319,TSS92065,"CUFF.44272.2,CUFF.44272.3,CUFF.44272.4,CUFF.44272.5,CUFF.44272.6,CUFF.44272.7",-,chr7,+,Annotation,44869697,44869697,44869697,44869697
LH14320,TSS92069,P1P2,AC004854.4,chr7,+,"CAGE, primary peaks",44888017,44888083,44888086,44888097
LH14321,TSS92071,P1P2,RP4-673M15.1,chr7,+,"CAGE, primary peaks",44924348,44924416,44924348,44924416
LH14322,TSS92076,"CUFF.44274.3,CUFF.44274.5,CUFF.44274.9,CUFF.44274.21",RP4-647J21.1,chr7,+,Annotation,45000461,45000461,45000461,45000461
LH14323,TSS92080,"CUFF.44409.2,CUFF.44409.1",SNHG15,chr7,+,"CAGE, robust peak",45026533,45026557,45026533,45026557
LH14324,TSS92081,CUFF.44410.1,-,chr7,+,Annotation,45034628,45034628,45034628,45034628
LH14325,TSS92083,"CUFF.44279.1,CUFF.44279.2",-,chr7,+,Annotation,45137066,45137066,45137066,45137066
LH14326,TSS92084,CUFF.44279.4,-,chr7,+,Annotation,45137189,45137189,45137189,45137189
LH14327,TSS92099,CUFF.44285.1,-,chr7,+,Annotation,45650403,45650403,45650403,45650403
LH14328,TSS92100,CUFF.44286.1,-,chr7,+,"CAGE, robust peak",45808660,45808668,45808708,45808745
LH14329,TSS92102,CUFF.44311.4,RP11-638I8.1,chr7,+,Annotation,45844694,45844694,45844694,45844694
LH14330,TSS92137,P1P2,AC004870.4,chr7,+,"CAGE, primary peaks",47009313,47009320,47009398,47009403
LH14331,TSS92144,CUFF.44316.1,-,chr7,+,Annotation,47295509,47295509,47295509,47295509
LH14332,TSS92145,CUFF.44320.1,-,chr7,+,Annotation,47308243,47308243,47308243,47308243
LH14333,TSS92146,CUFF.44320.3,-,chr7,+,Annotation,47311652,47311652,47311652,47311652
LH14334,TSS92148,CUFF.44321.4,-,chr7,+,Annotation,47402172,47402172,47402172,47402172
LH14335,TSS92164,P1P2,LINC00525,chr7,+,"CAGE, primary peaks",47802958,47802973,47802975,47802984
LH14336,TSS92193,CUFF.44399.1,-,chr7,+,Annotation,50498178,50498178,50498178,50498178
LH14337,TSS92195,"CUFF.44399.4,CUFF.44399.5",-,chr7,+,Annotation,50501365,50501365,50501365,50501365
LH14338,TSS92207,CUFF.44425.2,RP4-724E13.2,chr7,+,Annotation,50933924,50933924,50933924,50933924
LH14339,TSS92216,CUFF.44413.1,-,chr7,+,CAGE permissive peak,51395308,51395318,51395308,51395318
LH14340,TSS92268,CUFF.44455.1,-,chr7,+,Annotation,53479440,53479440,53479440,53479440
LH14341,TSS92283,CUFF.44480.2,-,chr7,+,Annotation,54051470,54051470,54051470,54051470
LH14342,TSS92319,P1P2,-,chr7,+,"CAGE, primary peaks",55507414,55507432,55507414,55507432
LH14343,TSS92320,"CUFF.44514.2,CUFF.44514.3,CUFF.44514.4",-,chr7,+,Annotation,55521011,55521011,55521011,55521011
LH14344,TSS92322,CUFF.44514.6,-,chr7,+,Annotation,55530590,55530590,55530590,55530590
LH14345,TSS92323,CUFF.44514.7,-,chr7,+,Annotation,55535613,55535613,55535613,55535613
LH14346,TSS92341,CUFF.44527.1,-,chr7,+,Annotation,56152907,56152907,56152907,56152907
LH14347,TSS92342,CUFF.44528.1,-,chr7,+,Annotation,56153669,56153669,56153669,56153669
LH14348,TSS92359,CUFF.44542.1,-,chr7,+,Annotation,56457927,56457927,56457927,56457927
LH14349,TSS92398,CUFF.44574.3,-,chr7,+,Annotation,61968616,61968616,61968616,61968616
LH14350,TSS92433,NLT_00006879,LINC-ZNF680-2,chr7,+,Annotation,64064129,64064129,64064129,64064129
LH14351,TSS92439,CUFF.44609.1,-,chr7,+,Annotation,64177381,64177381,64177381,64177381
LH14352,TSS92444,NLT_00006882,RP11-797H7.1-AS1,chr7,+,Annotation,64295461,64295461,64295461,64295461
LH14353,TSS92451,CUFF.44633.1,-,chr7,+,Annotation,64817200,64817200,64817200,64817200
LH14354,TSS92458,CUFF.44650.1,-,chr7,+,Annotation,65014337,65014337,65014337,65014337
LH14355,TSS92459,CUFF.44643.1,-,chr7,+,Annotation,65186981,65186981,65186981,65186981
LH14356,TSS92460,CUFF.44644.1,-,chr7,+,Annotation,65198118,65198118,65198118,65198118
LH14357,TSS92461,CUFF.44645.1,-,chr7,+,Annotation,65198907,65198907,65198907,65198907
LH14358,TSS92462,CUFF.44646.1,-,chr7,+,Annotation,65292034,65292034,65292034,65292034
LH14359,TSS92463,CUFF.44646.2,-,chr7,+,Annotation,65292534,65292534,65292534,65292534
LH14360,TSS92465,CUFF.44678.1,LINC00174,chr7,+,Annotation,65860032,65860032,65860032,65860032
LH14361,TSS92467,P1P2,GS1-124K5.4,chr7,+,"CAGE, primary peaks",65958695,65958733,65958618,65958619
LH14361,TSS92468,P1P2,GS1-124K5.4,chr7,+,"CAGE, primary peaks",65958695,65958733,65958618,65958619
LH14362,TSS92471,P1P2,RP4-756H11.3,chr7,+,"CAGE, primary peaks",66119543,66119560,66119532,66119541
LH14363,TSS92472,CUFF.44711.4,RP4-756H11.3,chr7,+,Annotation,66130759,66130759,66130759,66130759
LH14364,TSS92480,CUFF.44689.1,-,chr7,+,Annotation,66738581,66738581,66738581,66738581
LH14365,TSS92484,P1P2,RP11-166O4.5,chr7,+,"CAGE, primary peaks",66800928,66800936,66800960,66800963
LH14366,TSS92518,CUFF.44747.1,-,chr7,+,Annotation,70423206,70423206,70423206,70423206
LH14367,TSS92527,CUFF.44760.1,-,chr7,+,Annotation,72039811,72039811,72039811,72039811
LH14368,TSS92534,CUFF.44770.2,-,chr7,+,CAGE permissive peak,72722879,72722902,72722879,72722902
LH14369,TSS92536,CUFF.44774.1,-,chr7,+,Annotation,72981787,72981787,72981787,72981787
LH14370,TSS92537,CUFF.44775.1,-,chr7,+,Annotation,73089547,73089547,73089547,73089547
LH14371,TSS92539,CUFF.44777.1,-,chr7,+,Annotation,73119696,73119696,73119696,73119696
LH14372,TSS92540,CUFF.44783.1,LINC00035,chr7,+,Annotation,73136137,73136137,73136137,73136137
LH14373,TSS92551,CUFF.44790.1,-,chr7,+,"CAGE, robust peak",73668807,73668869,73668949,73668952
LH14374,TSS92552,CUFF.44791.1,-,chr7,+,Annotation,73821115,73821115,73821115,73821115
LH14375,TSS92555,CUFF.44803.2,-,chr7,+,Annotation,74047827,74047827,74047827,74047827
LH14376,TSS92556,CUFF.44815.2,-,chr7,+,CAGE permissive peak,74266419,74266420,74266419,74266420
LH14377,TSS92558,CUFF.44815.4,-,chr7,+,Annotation,74285007,74285007,74285007,74285007
LH14378,TSS92559,CUFF.44815.5,-,chr7,+,Annotation,74286339,74286339,74286339,74286339
LH14379,TSS92560,CUFF.44815.6,-,chr7,+,Annotation,74291557,74291557,74291557,74291557
LH14380,TSS92561,"CUFF.44815.7,CUFF.44815.10,CUFF.44815.8,CUFF.44815.9,CUFF.44815.11",-,chr7,+,Annotation,74293680,74293680,74293680,74293680
LH14381,TSS92562,CUFF.44801.1,-,chr7,+,Annotation,74323128,74323128,74323128,74323128
LH14382,TSS92563,CUFF.44802.1,-,chr7,+,Annotation,74329750,74329750,74329750,74329750
LH14383,TSS92564,CUFF.44800.1,-,chr7,+,Annotation,74360049,74360049,74360049,74360049
LH14384,TSS92567,CUFF.44813.3,AC004878.2,chr7,+,Annotation,74854765,74854765,74854765,74854765
LH14385,TSS92573,CUFF.44805.2,-,chr7,+,CAGE permissive peak,75209524,75209552,75209524,75209552
LH14386,TSS92574,CUFF.44816.1,-,chr7,+,Annotation,75344214,75344214,75344214,75344214
LH14387,TSS92576,CUFF.44828.1,-,chr7,+,Annotation,75408495,75408495,75408495,75408495
LH14388,TSS92581,CUFF.44825.1,-,chr7,+,Annotation,75659532,75659532,75659532,75659532
LH14389,TSS92582,CUFF.44830.1,-,chr7,+,Annotation,75708599,75708599,75708599,75708599
LH14390,TSS92588,CUFF.44835.1,-,chr7,+,Annotation,76264152,76264152,76264152,76264152
LH14391,TSS92589,CUFF.44844.1,-,chr7,+,Annotation,76275721,76275721,76275721,76275721
LH14392,TSS92602,P1P2,DTX2P1-UPK3BP1-PMS2P11,chr7,+,"CAGE, primary peaks",76610328,76610354,76610328,76610354
LH14392,TSS92603,P1P2,DTX2P1-UPK3BP1-PMS2P11,chr7,+,"CAGE, primary peaks",76610328,76610354,76610328,76610354
LH14393,TSS92610,CUFF.44864.2,-,chr7,+,Annotation,77113169,77113169,77113169,77113169
LH14394,TSS92613,CUFF.44877.1,-,chr7,+,Annotation,77283066,77283066,77283066,77283066
LH14395,TSS92618,P1P2,RP5-1185I7.1,chr7,+,"CAGE, primary peaks",77619736,77619773,77619736,77619773
LH14396,TSS92635,ENST00000429408,MAGI2-AS3,chr7,+,"CAGE, robust peak",79082152,79082179,79082357,79082384
LH14396,TSS92636,ENST00000446159,MAGI2-AS3,chr7,+,"CAGE, robust peak",79082263,79082288,79082541,79082583
LH14397,TSS92637,P1P2,MAGI2-AS3,chr7,+,"CAGE, primary peaks",79083233,79083345,79083347,79083410
LH14398,TSS92638,ENST00000435749,MAGI2-AS3,chr7,+,"CAGE, robust peak",79083975,79083979,79084220,79084253
LH14399,TSS92639,ENST00000452320,MAGI2-AS3,chr7,+,Annotation,79088021,79088021,79088021,79088021
LH14400,TSS92640,ENST00000442765,MAGI2-AS3,chr7,+,Annotation,79099743,79099743,79099743,79099743
LH14401,TSS92656,CUFF.44891.1,-,chr7,+,Annotation,79575538,79575538,79575538,79575538
LH14402,TSS92664,CUFF.44910.1,-,chr7,+,Annotation,81040993,81040993,81040993,81040993
LH14403,TSS92665,CUFF.45026.1,AC010091.1,chr7,+,Annotation,81128901,81128901,81128901,81128901
LH14404,TSS92666,"CUFF.45027.1,CUFF.45027.2",AC010091.1,chr7,+,Annotation,81233735,81233735,81233735,81233735
LH14405,TSS92667,"CUFF.45028.1,CUFF.45028.2",-,chr7,+,Annotation,81319575,81319575,81319575,81319575
LH14406,TSS92669,CUFF.45028.5,-,chr7,+,Annotation,81374996,81374996,81374996,81374996
LH14407,TSS92672,CUFF.45028.8,-,chr7,+,Annotation,81392236,81392236,81392236,81392236
LH14408,TSS92679,CUFF.45031.1,-,chr7,+,Annotation,81627019,81627019,81627019,81627019
LH14409,TSS92690,"CUFF.44926.1,CUFF.44926.2",-,chr7,+,Annotation,83045210,83045210,83045210,83045210
LH14410,TSS92691,CUFF.44927.1,-,chr7,+,Annotation,83088958,83088958,83088958,83088958
LH14411,TSS92738,CUFF.44950.2,-,chr7,+,Annotation,86828912,86828912,86828912,86828912
LH14412,TSS92742,CUFF.44964.1,-,chr7,+,Annotation,87471539,87471539,87471539,87471539
LH14413,TSS92743,CUFF.45010.1,AC003991.3,chr7,+,Annotation,87840213,87840213,87840213,87840213
LH14414,TSS92744,P1P2,CTB-167B5.1,chr7,+,"CAGE, primary peaks",87845960,87845981,87845960,87845981
LH14415,TSS92799,ENST00000427458,AC007566.10,chr7,+,Annotation,92086878,92086878,92086878,92086878
LH14416,TSS92800,ENST00000441539,AC007566.10,chr7,+,Annotation,92119399,92119399,92119399,92119399
LH14417,TSS92801,CUFF.45015.1,-,chr7,+,Annotation,92123647,92123647,92123647,92123647
LH14418,TSS92804,P1P2,AC002454.1,chr7,+,"CAGE, primary peaks",92465794,92465809,92465771,92465783
LH14419,TSS92815,CUFF.45022.1,-,chr7,+,"CAGE, robust peak",93204252,93204255,93204252,93204255
LH14420,TSS92816,CUFF.45042.1,-,chr7,+,Annotation,93362365,93362365,93362365,93362365
LH14421,TSS92817,CUFF.45039.1,-,chr7,+,Annotation,93507760,93507760,93507760,93507760
LH14422,TSS92818,P1P2,AC002076.10,chr7,+,"CAGE, primary peaks",93520249,93520264,93520223,93520231
LH14423,TSS92820,CUFF.45121.2,AC006378.2,chr7,+,Annotation,93594940,93594940,93594940,93594940
LH14424,TSS92821,P1P2,AC006378.2,chr7,+,"CAGE, primary peaks",93598749,93598760,93598749,93598760
LH14425,TSS92822,P1P2,AC003092.1,chr7,+,"CAGE, primary peaks",93652116,93652122,93652116,93652122
LH14425,TSS92823,P1P2,AC003092.1,chr7,+,"CAGE, primary peaks",93652116,93652122,93652116,93652122
LH14426,TSS92824,P1P2,AC003092.1,chr7,+,"CAGE, primary peaks",93690316,93690375,93690403,93690432
LH14426,TSS92825,P1P2,AC003092.1,chr7,+,"CAGE, primary peaks",93690316,93690375,93690403,93690432
LH14427,TSS92844,ENST00000608730,GS1-293C5.1,chr7,+,Annotation,95045420,95045420,95045420,95045420
LH14428,TSS92861,P1P2,AC002451.3,chr7,+,"CAGE, primary peaks",95226009,95226025,95225984,95226000
LH14429,TSS92873,CUFF.45087.3,-,chr7,+,Annotation,95987713,95987713,95987713,95987713
LH14430,TSS92894,CUFF.45102.1,-,chr7,+,Annotation,96813452,96813452,96813452,96813452
LH14431,TSS92899,CUFF.45108.1,-,chr7,+,Annotation,97596242,97596242,97596242,97596242
LH14432,TSS92903,ENST00000609873,RP4-607J23.2,chr7,+,Annotation,97937257,97937257,97937257,97937257
LH14433,TSS92904,ENST00000608882,RP4-607J23.2,chr7,+,Annotation,97939022,97939022,97939022,97939022
LH14434,TSS92923,ENST00000360902,AC004893.11,chr7,+,Annotation,98610788,98610788,98610788,98610788
LH14435,TSS92924,ENST00000468960,AC004893.11,chr7,+,Annotation,98630550,98630550,98630550,98630550
LH14436,TSS92925,ENST00000482799,AC004893.11,chr7,+,Annotation,98643206,98643206,98643206,98643206
LH14437,TSS92927,CUFF.45153.1,-,chr7,+,Annotation,98656037,98656037,98656037,98656037
LH14438,TSS92930,CUFF.45156.1,-,chr7,+,"CAGE, robust peak",98741829,98741869,98741829,98741869
LH14439,TSS92931,CUFF.45157.1,-,chr7,+,Annotation,98743036,98743036,98743036,98743036
LH14440,TSS92933,CUFF.45163.1,-,chr7,+,Annotation,99151627,99151627,99151627,99151627
LH14441,TSS92937,ENST00000609449,GS1-259H13.2,chr7,+,Annotation,99202003,99202003,99202003,99202003
LH14442,TSS92948,P1P2,AC073842.19,chr7,+,"CAGE, primary peaks",99728524,99728534,99728553,99728565
