study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	sample_alias	sample_title
PRJNA34535	SAMN00847541	SRS306622	SRX190142	SRR578653	ILLUMINA	Illumina HiSeq 2000	polyA-RNA-seq_STL003RA_r1a	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000 sequencing; polyA RNA sequencing of STL003 Right Atrium Cultured Cells	UCSD Human Reference Epigenome Mapping Project	polyA-RNA-seq_STL003RA_r1a	polyA-RNA-seq_1196_STL003RA-01a_7	2143174186;2154533311	8031ba634d98fd059c62dbc20c4d40ac;3326e4f99ec2e7224599ebab465c2ad3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578653/SRR578653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578653/SRR578653_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578653/SRR578653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578653/SRR578653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578653/SRR578653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578653/SRR578653_2.fastq.gz	STL003RA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00847541	SRS306622	SRX190142	SRR578654	ILLUMINA	Illumina HiSeq 2000	polyA-RNA-seq_STL003RA_r1a	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000 sequencing; polyA RNA sequencing of STL003 Right Atrium Cultured Cells	UCSD Human Reference Epigenome Mapping Project	polyA-RNA-seq_STL003RA_r1a	polyA-RNA-seq_1196_STL003RA-01a_8	2008246691;2017551242	ac81a1709c6f50bad8846ef9082386bc;04b3230162be4939bcf918988c11ad1c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578654/SRR578654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578654/SRR578654_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578654/SRR578654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578654/SRR578654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578654/SRR578654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578654/SRR578654_2.fastq.gz	STL003RA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00847532	SRS306613	SRX190150	SRR578655	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_STL001LV-01a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole Genome Shotgun Bisulfite Sequencing of Left Ventricle Cells from Human STL001	UCSD Human Reference Epigenome Mapping Project	methylC-seq_STL001LV-01a	methylC-seq_2117_STL001LV-01a_1	32890827029	1b2b272f7ea9013e87a48fe90c714c28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578655/SRR578655.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578655/SRR578655.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578655/SRR578655.fastq.gz	STL001LV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00847532	SRS306613	SRX190150	SRR578656	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_STL001LV-01a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole Genome Shotgun Bisulfite Sequencing of Left Ventricle Cells from Human STL001	UCSD Human Reference Epigenome Mapping Project	methylC-seq_STL001LV-01a	methylC-seq_2118_STL001LV-01a_6	16247491147	c02b91c03e793f765aef69357133c2af	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578656/SRR578656.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578656/SRR578656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578656/SRR578656.fastq.gz	STL001LV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01085432	SRS348369	SRX190151	SRR578657	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_STL001TH-01a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole Genome Shotgun Bisulfite Sequencing of Thymus Cells from Human STL001	UCSD Human Reference Epigenome Mapping Project	methylC-seq_STL001TH-01a	methylC-seq_2117_STL001TH-01a_1	32859288351	a718a1494554b813547d9c78170fef81	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578657/SRR578657.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578657/SRR578657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578657/SRR578657.fastq.gz	STL001TH-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00849928	SRS308398	SRX190160	SRR578658	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_STL003RV-01a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole Genome Shotgun Bisulfite Sequencing of Right Ventricle Cells from Human STL003	UCSD Human Reference Epigenome Mapping Project	methylC-seq_STL003RV-01a	methylC-seq_2118_STL003RV-01a_3	17248325469	aa61059f8780794379bc83eef4c7bcd1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578658/SRR578658.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578658/SRR578658.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578658/SRR578658.fastq.gz	STL003RV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00849928	SRS308398	SRX190160	SRR578659	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_STL003RV-01a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole Genome Shotgun Bisulfite Sequencing of Right Ventricle Cells from Human STL003	UCSD Human Reference Epigenome Mapping Project	methylC-seq_STL003RV-01a	methylC-seq_2118_STL003RV-01a_4	17135828904	bfa460e9d2d6f3c0506cc55d81361946	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578659/SRR578659.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578659/SRR578659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578659/SRR578659.fastq.gz	STL003RV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00849928	SRS308398	SRX190160	SRR578660	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_STL003RV-01a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole Genome Shotgun Bisulfite Sequencing of Right Ventricle Cells from Human STL003	UCSD Human Reference Epigenome Mapping Project	methylC-seq_STL003RV-01a	methylC-seq_2118_STL003RV-01a_5	17373897987	75152a7c1cb6cf3955c912a611926a67	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578660/SRR578660.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578660/SRR578660.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578660/SRR578660.fastq.gz	STL003RV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00778287	SRS290041	SRX190756	SRR578661	ILLUMINA	Illumina HiSeq 2000	AK418	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H2BK15ac in BMP4 Mesendoderm Cells	UCSD Human Reference Epigenome Mapping Project	renlab.H2BK15ac.BMP4M.02.01	renlab.D0U19ACXX_5-8	1487438172	7b2ad1500657f2400658915bbd724c4a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578661/SRR578661.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578661/SRR578661.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578661/SRR578661.fastq.gz	BMP4-08	Generic sample from Homo sapiens
PRJNA34535	SAMN00739301	SRS267129	SRX190757	SRR578662	ILLUMINA	Illumina HiSeq 2000	CY42	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H2BK15ac in Mesenchymal Stem Cells	UCSD Human Reference Epigenome Mapping Project	renlab.H2BK15ac.MSC.01.01	renlab.C11BTACXX_2-1	3053361861	ec3fce1b3bc4c98d1b5b37378f88cf2d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578662/SRR578662.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578662/SRR578662.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578662/SRR578662.fastq.gz	MSC-03	Generic sample from Homo sapiens
PRJNA34535	SAMN01085431	SRS348368	SRX190758	SRR578663	ILLUMINA	Illumina HiSeq 2000	CY12	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K23ac in Neural Progenitor Cells	UCSD Human Reference Epigenome Mapping Project	renlab.H3K23ac.NPC.02.01	renlab.D0YCUACXX_4-6	4852719955	7e00ce8cdcb713598e2b2a7faf20e6db	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578663/SRR578663.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578663/SRR578663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578663/SRR578663.fastq.gz	NPC-07	Generic sample from Homo sapiens
PRJNA34535	SAMN01737661	SRS366509	SRX190759	SRR578664	ILLUMINA	Illumina HiSeq 2000	CY58	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Gastric Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL001GA.01.01	renlab.C0TG1ACXX_4-3	2417476744	62a4065202959262de669b064e705be1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578664/SRR578664.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578664/SRR578664.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578664/SRR578664.fastq.gz	STL001GA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737662	SRS366510	SRX190760	SRR578665	ILLUMINA	Illumina HiSeq 2000	AY361	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Lung Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL001LG.01.01	renlab.C1010ACXX_7-1	910605675	85a90fe83eb4d906db5cb76570a7e92e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578665/SRR578665.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578665/SRR578665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578665/SRR578665.fastq.gz	STL001LG-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737664	SRS366512	SRX190761	SRR578666	ILLUMINA	Illumina HiSeq 2000	CY54	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Right Ventricle Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL001RV.01.01	renlab.D10E8ACXX_1-9	1303197717	97d896f93e5260b6a2de8638eb02bf39	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578666/SRR578666.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578666/SRR578666.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578666/SRR578666.fastq.gz	STL001RV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01085432	SRS348369	SRX190762	SRR578667	ILLUMINA	Illumina HiSeq 2000	AY310	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Thymus Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL001TH.01.01	renlab.C0R2RACXX_5-7	1619144983	098acbc80b305042ed735bfd7d293d40	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578667/SRR578667.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578667/SRR578667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578667/SRR578667.fastq.gz	STL001TH-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737665	SRS366513	SRX190763	SRR578668	ILLUMINA	Illumina HiSeq 2000	CY60	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Adrenal Gland Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002AD.01.01	renlab.C0TG1ACXX_4-5	2372318181	1d512a7e4cec748430787998fb3ee0b5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578668/SRR578668.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578668/SRR578668.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578668/SRR578668.fastq.gz	STL002AD-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737667	SRS366515	SRX190764	SRR578669	ILLUMINA	Illumina HiSeq 2000	AY336	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Esophagus Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002EG.01.01	renlab.C0R2RACXX_7-9	1409450597	60272fc2df3aa0f63286b30b7f506507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578669/SRR578669.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578669/SRR578669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578669/SRR578669.fastq.gz	STL002EG-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737668	SRS366516	SRX190765	SRR578670	ILLUMINA	Illumina HiSeq 2000	AY338	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Gastric Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002GA.01.01	renlab.C0R2RACXX_7-11	1565253546	aa47b56aef6e66326a3e0df099e67be9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578670/SRR578670.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578670/SRR578670.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578670/SRR578670.fastq.gz	STL002GA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737669	SRS366517	SRX190766	SRR578671	ILLUMINA	Illumina HiSeq 2000	CY56	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Pancreas Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002PA.01.01	renlab.C0TG1ACXX_4-1	3114306868	d47ecde8978ff06e550a5a2ab809ef59	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578671/SRR578671.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578671/SRR578671.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578671/SRR578671.fastq.gz	STL002PA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737670	SRS366518	SRX190767	SRR578672	ILLUMINA	Illumina HiSeq 2000	AY340	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Psoas Muscle Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002PO.01.01	renlab.C0R2RACXX_7-12	1018580903	01cec18247a1686bfcf5f54d2f03ac43	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578672/SRR578672.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578672/SRR578672.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578672/SRR578672.fastq.gz	STL002PO-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737671	SRS366519	SRX190768	SRR578673	ILLUMINA	Illumina HiSeq 2000	AY365	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Small Intestine Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002SB.01.01	renlab.C1010ACXX_7-5	1022460997	5a4eaf7635c8bc657780947defa0208d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578673/SRR578673.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578673/SRR578673.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578673/SRR578673.fastq.gz	STL002SB-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737672	SRS366520	SRX190769	SRR578674	ILLUMINA	Illumina HiSeq 2000	AY342	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Spleen Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL002SX.01.01	renlab.C0R2RACXX_5-12	993343805	d4a11ddcbaf8e60e91701ee8d923a627	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578674/SRR578674.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578674/SRR578674.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578674/SRR578674.fastq.gz	STL002SX-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01881275	SRS382215	SRX190770	SRR578675	ILLUMINA	Illumina HiSeq 2000	AY334	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K27ac in Human Bladder Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K27ac.STL003BL.01.01	renlab.C0R2RACXX_7-7	1436226487	6cfe639cb319218c388b69d6e2d11ad9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578675/SRR578675.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578675/SRR578675.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578675/SRR578675.fastq.gz	STL001BL-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01085431	SRS348368	SRX190778	SRR578683	ILLUMINA	Illumina HiSeq 2000	CY23	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K36me3 in Neural Progenitor Cells	UCSD Human Reference Epigenome Mapping Project	renlab.H3K36me3.NPC.03.01	renlab.D10M7ACXX_1-1	2171430760	82513c560fed6f4966c2b1c056c97f07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578683/SRR578683.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578683/SRR578683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578683/SRR578683.fastq.gz	NPC-07	Generic sample from Homo sapiens
PRJNA34535	SAMN01085432	SRS348369	SRX190779	SRR578684	ILLUMINA	Illumina HiSeq 2000	AY349	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K36me3 in Human Thymus Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K36me3.STL001TH.01.01	renlab.D10K2ACXX_1-5	2153571210	fc690266abce2f70154e9cde651d50ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578684/SRR578684.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578684/SRR578684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578684/SRR578684.fastq.gz	STL001TH-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01085433	SRS348370	SRX190780	SRR578685	ILLUMINA	Illumina HiSeq 2000	AY345	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K36me3 in Human Ovary Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K36me3.STL002OV.01.01	renlab.D10K2ACXX_1-1	1980136305	14e053f63b50ffd99a86031668abb0fe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578685/SRR578685.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578685/SRR578685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578685/SRR578685.fastq.gz	STL002OV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00847541	SRS306622	SRX190781	SRR578686	ILLUMINA	Illumina HiSeq 2000	AY317	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K36me3 in Human Right Atrium Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K36me3.STL003RA.01.01	renlab.C0R2RACXX_6-10	2766970373	206d889fb14ed25d5656bb99421b1125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578686/SRR578686.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578686/SRR578686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578686/SRR578686.fastq.gz	STL003RA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00849928	SRS308398	SRX190782	SRR578687	ILLUMINA	Illumina HiSeq 2000	AK276	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K36me3 in Human Right Ventricle Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K36me3.STL003RV.01.01	renlab.C0KC4ACXX_5-11	830966618	9c4648639f18f80eadaf5dfa45e354b4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578687/SRR578687.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578687/SRR578687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578687/SRR578687.fastq.gz	STL003RV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01085431	SRS348368	SRX190783	SRR578688	ILLUMINA	Illumina HiSeq 2000	CY25	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K4me1 in Neural Progenitor Cells	UCSD Human Reference Epigenome Mapping Project	renlab.H3K4me1.NPC.03.01	renlab.D10M7ACXX_1-3	2689881501	b584fe03e4a8f646a319abe268db8661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578688/SRR578688.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578688/SRR578688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578688/SRR578688.fastq.gz	NPC-07	Generic sample from Homo sapiens
PRJNA34535	SAMN01737661	SRS366509	SRX190784	SRR578689	ILLUMINA	Illumina HiSeq 2000	CY82	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K4me1 in Human Gastric Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K4me1.STL001GA.01.01	renlab.30508004_5-2	1067107679	9290b28758a3e6fbdc5eb5c0fec3dc8c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578689/SRR578689.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578689/SRR578689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578689/SRR578689.fastq.gz	STL001GA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01085433	SRS348370	SRX190785	SRR578690	ILLUMINA	Illumina HiSeq 2000	AY347	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K4me1 in Human Ovary Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K4me1.STL002OV.01.01	renlab.D10K2ACXX_1-3	2088321050	59257e40ab99d7b719cd3d8209cccf1e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578690/SRR578690.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578690/SRR578690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578690/SRR578690.fastq.gz	STL002OV-01	Generic sample from Homo sapiens
PRJNA34535	SAMN01737669	SRS366517	SRX190786	SRR578691	ILLUMINA	Illumina HiSeq 2000	CY78	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K4me1 in Human Pancreas Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K4me1.STL002PA.01.01	renlab.C1010ACXX_3-6	2183752870	f22b8cbc8d9e9cf5aafaa6b759170e61	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578691/SRR578691.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578691/SRR578691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578691/SRR578691.fastq.gz	STL002PA-01	Generic sample from Homo sapiens
PRJNA34535	SAMN00847533	SRS306614	SRX190787	SRR578692	ILLUMINA	Illumina HiSeq 2000	AY372	SINGLE	ChIP-Seq	GENOMIC	ChIP	Illumina HiSeq 2000 sequencing; Reference Epigenome: ChIP-Seq Analysis of H3K4me1 in Human Aorta Tissue	UCSD Human Reference Epigenome Mapping Project	renlab.H3K4me1.STL003AO.01.01	renlab.C0TEJACXX_5-12	1170318110	eb3ce4835319ea232904b786ff7854a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578692/SRR578692.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR578/SRR578692/SRR578692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/SRR578692/SRR578692.fastq.gz	STL003AO-01	Generic sample from Homo sapiens
